0,10782071,10782014
2,10782346,10782022
4,10782636,10782064
6,10782849,10782124
8,10782980,10782193
10,10782980,10782277
12,10782980,10782324
14,10782980,10782381
16,10782980,10782478
18,10782980,10782549
20,10782980,10782603
22,10782980,10782677
24,10782980,10782759
26,10782980,10782820
28,10782980,10782871
30,10782980,10782925
32,10782980,10782964
34,10782980,10782997
36,10782980,10783023
38,10782980,10783041
40,10782980,10783054
42,10782980,10783059
44,10782980,10783058
46,10782980,10783056
48,10782980,10783051
50,10782980,10783046
52,10782980,10783041
54,10782980,10783038
56,10782980,10783034
58,10782980,10783030
60,10782980,10783027
62,10782980,10783025
64,10782980,10783023
66,10782980,10783021
68,10782980,10783020
70,10782980,10783019
72,10782980,10783018
74,10782980,10783018
76,10782980,10783018
78,10782980,10783018
80,10782980,10783018
82,10782980,10783018
84,10782980,10783018
86,10782980,10783018
88,10782980,10783018
90,10782980,10783018
92,10782980,10783018
94,10782980,10783018
96,10782980,10783018
98,10782980,10783018
100,10782980,10783018
102,10782980,10783018
104,10782980,10783018
106,10782980,10783018
108,10782980,10783018
110,10782980,10783018
112,10782980,10783018
114,10782980,10783018
116,10782980,10783018
118,10782980,10783018
120,10782980,10783018
122,10782980,10783018
124,10782980,10783018
126,10782980,10783018
128,10782980,10783018
130,10782980,10783018
132,10782980,10783018
134,10782980,10783018
136,10782980,10783018
138,10782980,10783018
140,10782980,10783018
142,10782980,10783018
144,10782980,10783018
146,10782980,10783018
148,10782980,10783018
150,10782980,10783018
152,10782980,10783018
154,10782980,10783018
156,10782980,10783018
158,10782980,10783018
160,10782980,10783018
162,10782980,10783018
164,10782980,10783018
166,10782980,10783018
168,10782980,10783018
170,10782980,10783018
172,10782980,10783018
174,10782980,10783018
176,10782980,10783018
178,10782980,10783018
180,10782980,10783018
182,10782980,10783018
184,10782980,10783018
186,10782980,10783018
188,10782980,10783018
190,10782980,10783018
192,10782980,10783018
194,10782980,10783018
196,10782980,10783018
198,10782980,10783018
200,10782980,10783018
202,10782980,10783018
204,10782980,10783018
206,10782980,10783018
208,10782980,10783018
210,10782980,10783018
