0,10782071,10781963
2,10782391,10781978
4,10782727,10782043
6,10782980,10782130
8,10782980,10782227
10,10782980,10782267
12,10782980,10782318
14,10782980,10782382
16,10782980,10782427
18,10782980,10782482
20,10782980,10782553
22,10782980,10782610
24,10782980,10782662
26,10782980,10782722
28,10782980,10782785
30,10782980,10782842
32,10782980,10782887
34,10782980,10782931
36,10782980,10782967
38,10782980,10783002
40,10782980,10783040
42,10782980,10783062
44,10782980,10783078
46,10782980,10783096
48,10782980,10783108
50,10782980,10783113
52,10782980,10783115
54,10782980,10783116
56,10782980,10783115
58,10782980,10783113
60,10782980,10783109
62,10782980,10783105
64,10782980,10783101
66,10782980,10783097
68,10782980,10783093
70,10782980,10783089
72,10782980,10783084
74,10782980,10783080
76,10782980,10783077
78,10782980,10783073
80,10782980,10783069
82,10782980,10783066
84,10782980,10783063
86,10782980,10783060
88,10782980,10783056
90,10782980,10783054
92,10782980,10783051
94,10782980,10783049
96,10782980,10783046
98,10782980,10783044
100,10782980,10783042
102,10782980,10783040
104,10782980,10783039
106,10782980,10783038
108,10782980,10783037
110,10782980,10783036
112,10782980,10783036
114,10782980,10783035
116,10782980,10783035
118,10782980,10783035
120,10782980,10783035
122,10782980,10783035
124,10782980,10783035
126,10782980,10783035
128,10782980,10783035
130,10782980,10783035
132,10782980,10783034
134,10782980,10783034
136,10782980,10783034
138,10782980,10783034
140,10782980,10783034
142,10782980,10783034
144,10782980,10783034
146,10782980,10783034
148,10782980,10783033
150,10782980,10783033
152,10782980,10783033
154,10782980,10783033
156,10782980,10783033
158,10782980,10783033
160,10782980,10783033
162,10782980,10783033
164,10782980,10783033
166,10782980,10783033
168,10782980,10783033
170,10782980,10783033
172,10782980,10783033
174,10782980,10783033
176,10782980,10783033
178,10782980,10783033
180,10782980,10783033
182,10782980,10783033
184,10782980,10783033
186,10782980,10783033
188,10782980,10783033
190,10782980,10783033
192,10782980,10783033
194,10782980,10783033
196,10782980,10783033
198,10782980,10783033
200,10782980,10783033
202,10782980,10783033
204,10782980,10783033
206,10782980,10783033
208,10782980,10783033
210,10782980,10783033
212,10782980,10783033
214,10782980,10783033
216,10782980,10783033
218,10782980,10783033
220,10782980,10783033
222,10782980,10783033
224,10782980,10783033
226,10782980,10783033
228,10782980,10783033
230,10782980,10783033
232,10782980,10783033
234,10782980,10783032
236,10782980,10783032
238,10782980,10783032
240,10782980,10783032
242,10782980,10783032
244,10782980,10783032
246,10782980,10783032
248,10782980,10783032
250,10782980,10783032
252,10782980,10783032
254,10782980,10783032
256,10782980,10783032
258,10782980,10783032
260,10782980,10783032
262,10782980,10783032
264,10782980,10783032
266,10782980,10783032
268,10782980,10783032
270,10782980,10783032
272,10782980,10783032
274,10782980,10783032
276,10782980,10783032
278,10782980,10783032
280,10782980,10783032
282,10782980,10783032
284,10782980,10783032
286,10782980,10783032
288,10782980,10783032
290,10782980,10783032
292,10782980,10783032
294,10782980,10783032
296,10782980,10783032
298,10782980,10783032
300,10782980,10783032
302,10782980,10783032
304,10782980,10783032
306,10782980,10783032
308,10782980,10783032
310,10782980,10783032
312,10782980,10783032
314,10782980,10783032
316,10782980,10783032
318,10782980,10783032
